ticker,i,vol_zscore,body_atr_daily,dist_to_trigger_pct,consolidation_days,immediate_fade,swing_pnl,day1_pnl
ADANIPOWER,669,-0.5437487212887328,0.23738149008802084,-1.6418296464974502,4,False,4.456105601803295,-1.6955954927355021
ADANIPOWER,671,0.8387496451925732,1.7232227116137666,3.7832317499418844,6,False,15.343535953148525,4.981235136158557
ADANIPOWER,894,1.0641929495875861,0.7211314363695778,-0.07362790587533974,5,False,-2.9855395127508233,0.0738068298190564
ADANIPOWER,945,4.487634199580431,0.22270766369796619,0.17966756762866076,3,False,2.3740690253745145,1.0625710747738326
ADANIPOWER,1122,2.3967100457580655,0.740366050515061,-0.3940636851771262,0,False,9.46566987884121,0.8602253106137381
ADANIPOWER,1123,0.16387603030970313,0.0728444030940814,-0.1123376000541465,0,False,8.688812427278947,0.1444390948483587
AEGISLOG,878,-0.910321060509615,0.042473514848646046,-0.7842975340052405,5,False,12.545041158360792,
AEGISLOG,1140,3.5870644352787244,1.2457761517255652,3.9427293272912056,2,False,0.6455187674248464,
AEGISLOG,1240,4.325814663130062,1.154375767560943,-0.021208511365200522,0,False,5.337190220480448,
AFFLE,1157,42.764960681298845,1.574989229075602,6.313014471236578,2,False,-2.6854473365074294,
ALKEM,705,0.14092607762479606,0.5411075990988284,0.735151062405226,6,True,1.8618676027071457,0.735151062405226
ALKEM,709,5.80423437152308,1.0248277075564989,0.15173146939910787,8,True,-0.975598152850754,1.2920775799671658
ALKEM,983,-0.5230727241594739,0.244879422873776,-0.552536854896013,10,False,-0.0756585734919657,0.3278538184652957
AMBER,757,69.84261283388877,3.0486178765972807,6.600047055036784,3,False,10.211260880768602,6.07394796878995
AMBER,758,2.5216329067775742,1.1040095227142126,-9.414087114571979,3,True,-0.9597411749825646,-8.41770637298238
AMBER,819,16.263431424482487,2.784328297616828,10.657453981795895,5,False,29.121190029742895,9.40715824151772
AMBER,820,4.35034729851698,1.4355353480901536,3.1372362078334604,4,False,14.667427117010723,3.1372362078334604
AMBER,821,1.2200734968642206,1.8844334849544102,4.398858527039695,4,False,6.955848365638695,3.235138500102419
AMBER,878,-0.7388015023754102,0.7405752484503101,2.5959593818099647,4,False,-8.027108599096922,3.1656144521569507
AMBER,879,2.125127900765065,0.991566577070654,4.528084216598183,4,False,-11.292812714056522,4.693921695868508
AMBER,931,7.835006281749404,0.9564486433349972,-0.37744910440257184,4,False,1.596091938497568,0.32792297937163095
AMBER,1098,0.9755493147695362,1.3430590030596292,5.212442028101205,3,False,17.699701925448895,8.959366396582102
AMBER,1099,7.915259084672298,0.7817793403324115,5.784334749213804,3,False,7.8477666167006355,4.8054370373344035
AMBER,1100,-0.10536211232175106,0.9327293021257759,1.6960350967605509,3,False,3.4072664565618194,1.0881845751323116
AMBER,1101,0.029542476795747143,0.4982027350377513,0.19106382458424775,3,False,1.3236752468417379,-0.2529713352780627
AMBER,1140,-0.21591444583252672,0.580622008416549,2.1073715496339407,2,False,10.336900596130771,3.2295800559744237
AMBER,1141,0.15119339307826482,0.39821455903334446,2.008231268904659,2,False,7.257731277168977,2.4644220756681934
AMBER,1142,0.17992538876269437,0.6703176395356828,2.27179998239464,2,False,4.237947547552179,2.27179998239464
AMBER,1143,-0.3300269138674524,0.07118097075758972,-0.6469062258304792,2,True,0.9839759600496212,-0.852322684357365
AMBER,1184,0.7950725925196054,0.36613705698452326,-0.10875736635994615,5,False,-2.4475580381537854,3.0577153930392287
AMBUJACEM,47,0.8606318214046662,1.308769438454249,3.113558647553205,7,False,-6.735912728297,3.389486426702626
AMBUJACEM,48,-0.7337805893834718,0.031611073891186815,-0.28942220841415844,7,False,-14.127517720092964,-1.1333480063369872
AMBUJACEM,152,1.6324846349077877,1.0319291188589224,2.526467355502038,2,False,11.871921080540027,2.8607781242065755
AMBUJACEM,153,14.919171640231786,1.9104384923904616,5.476158099120765,2,False,7.277040127301748,6.588895743881107
AMBUJACEM,154,1.2452421400469689,0.3716758643108713,-3.150016117926091,2,True,-1.601601223521254,-3.0692243230313165
AMBUJACEM,155,0.7566246421412604,0.7738322704221057,-1.1401533390808294,3,False,-1.796187529482407,-1.1937101523626703
AMBUJACEM,156,-0.1379743606163803,0.4491672298030315,-3.3693153575341306,4,False,-4.752028068650116,-2.478524524358261
AMBUJACEM,412,10.49423062721072,0.570192849643905,-0.5226028460763588,6,False,6.351747910180028,-0.14626969164789339
AMBUJACEM,416,1.406824315236027,0.9563921826351689,-0.497512437810943,8,False,5.302971303791337,0.5582498516086831
AMBUJACEM,476,0.8560124555195079,0.7588791993881935,0.8861323925405173,2,False,-4.735597594948404,1.1040290067792613
AMBUJACEM,479,4.082258380439925,0.7594099925658087,0.5624906118134376,4,False,-7.864533632700333,1.1242909341653284
AMBUJACEM,560,3.739000570503196,1.3712389436976855,6.348883463979371,11,False,13.251312380331592,6.449733315404971
AMBUJACEM,561,4.33548802165561,2.694881299081019,6.455950774303254,11,False,8.118510696632608,7.700257270340027
AMBUJACEM,562,0.7778296614277082,1.0328764060132438,-2.900297712311739,11,False,0.8104559965508296,-2.3964864660085516
AMBUJACEM,639,0.48435026078875915,0.11956541243892274,0.22819452171880528,5,False,3.929301983926603,0.3088286283332353
AMBUJACEM,688,0.1515605935532555,0.5116400067505351,-2.2841933060890773,4,True,2.2008813427661256,1.3185715757782157
AMBUJACEM,689,1.5822356777354858,0.4287554030995472,-0.972761286037449,5,True,1.6301383130562508,-0.1319364007136059
AMBUJACEM,880,5.172684263999657,0.6516556249673537,-0.09946603325723391,5,False,9.851753336607816,0.36654702893530455
AMBUJACEM,881,0.800427604469447,0.16718883620777625,-0.05485381737948547,5,False,8.88497550930072,2.0044843480855112
AMBUJACEM,882,4.356036829144611,0.6387841462290043,-0.7739105634721355,5,False,7.8420159737710105,-0.4975124378109208
