ticker,i,date,swing_pnl,day1_pnl,early_version
GODREJPROP,144,2022-03-29,-3.9591729800588227,-0.7053900704416805,False
GODREJPROP,145,2022-03-30,-5.855337231267777,0.7582280903176697,False
GODREJPROP,147,2022-04-01,-6.526712171246862,0.42665157382599794,False
GODREJPROP,148,2022-04-04,-7.9748475283146885,-1.0249107817801306,False
GODREJPROP,540,2023-11-02,8.569617612935598,-0.05187314854767644,False
GODREJPROP,541,2023-11-03,7.406326778787586,4.827422353113153,False
GODREJPROP,542,2023-11-06,2.7582236446618724,0.5114643617537551,False
GODREJPROP,644,2024-04-08,0.20276158657508425,5.395485838080982,False
GODREJPROP,645,2024-04-09,-5.018002440550761,0.3803419751170045,False
GODREJPROP,688,2024-06-13,2.9453044208855195,0.7515627705099837,False
GODREJPROP,690,2024-06-18,1.2401211770133092,0.7764259655155259,False
GODREJPROP,757,2024-09-23,10.190552388153273,5.716637617112941,False
GODREJPROP,758,2024-09-24,-10.031681158201023,-0.6977889821255578,False
GODREJPROP,759,2024-09-25,-5.350884994616257,2.2705783757249964,False
GODREJPROP,760,2024-09-26,-7.226836173655194,-3.3085499339854274,False
GODREJPROP,814,2024-12-16,-10.846110584114887,-0.06554734246839722,False
GODREJPROP,1021,2025-10-16,-0.604207346861263,2.3321620336545834,False
GODREJPROP,1022,2025-10-17,-3.6932105255656933,0.6755837282986343,False
GODREJPROP,1023,2025-10-20,-3.582790604041397,1.5153933876608683,False
GODREJPROP,1024,2025-10-21,-4.435155625605091,-0.8007416119229616,True
GODREJPROP,1105,2026-02-18,-13.3014148219482,0.8434914376902691,False
GODREJPROP,1141,2026-04-16,2.3839898808399873,-0.9059111790429619,True
GODREJPROP,1184,2026-06-18,8.469667804734637,-0.4753699006361356,False
GRANULES,989,2025-09-01,2.1020773964196326,,False
GRANULES,1244,2026-09-11,-8.214076923803626,,False
GRAPHITE,604,2024-02-07,-4.779181530430288,,False
GRAPHITE,616,2024-02-23,1.537586829645221,,False
GRAPHITE,758,2024-09-24,-1.9606599991052742,,True
GRAPHITE,806,2024-12-04,-4.632771692686754,,False
GRAPHITE,1029,2025-10-29,-9.63395706241661,,False
GRAPHITE,1030,2025-10-30,-13.550592278795314,,False
GRASIM,91,2022-01-10,5.653254377728434,0.9975032400686645,False
GRASIM,92,2022-01-11,3.4771920962320513,0.2008908941325327,False
GRASIM,149,2022-04-05,4.40982284412208,0.2098536145273,True
GRASIM,613,2024-02-20,-2.7554316794268674,-0.4522634666594194,False
GRASIM,615,2024-02-22,-1.612544941527716,0.03985473174183962,False
GRASIM,884,2025-03-27,1.3756375385508335,-0.036868587248473084,False
GRASIM,982,2025-08-20,-2.803283248958588,0.009483473740368176,False
GRASIM,983,2025-08-21,-3.313233212932898,-0.5837782896909061,False
GRASIM,1220,2026-08-10,0.1381883786181648,-0.18857521442984249,False
GRAVITA,896,2025-04-17,-3.0616910913540463,,False
GROWW,28,2025-12-22,-0.9904590555441461,,False
GROWW,96,2026-04-06,8.134876267108027,,False
GROWW,98,2026-04-08,22.116693344285054,,False
GROWW,99,2026-04-09,13.957685441696066,,True
GROWW,100,2026-04-10,9.453259534244385,,True
GROWW,143,2026-06-15,-4.418206563671834,,False
GROWW,164,2026-07-15,-9.223145518580223,,False
GRSE,806,2024-12-04,-10.956712095503073,,False
GRSE,808,2024-12-06,-10.2074131941168,,False
GRSE,880,2025-03-20,2.973116920746044,,False
GRSE,1008,2025-09-25,-6.3955619603522145,,False
GRSE,1039,2025-11-12,-7.26658771181381,,False
GRSE,1041,2025-11-14,-14.172771619490366,,False
GRSE,1042,2025-11-17,0.07462329839647008,,False
GRSE,1093,2026-01-30,-6.908294728910558,,False
GRSE,1143,2026-04-17,15.767242966231887,,True
GRSE,1144,2026-04-20,12.07114025489211,,True
GRSE,1184,2026-06-17,-4.300499024203297,,False
GRSE,1185,2026-06-18,-6.5694455412531605,,False
GRSE,1187,2026-06-22,-9.054696719444234,,False
GVT&D,772,2024-10-15,-8.810652092114458,2.461770275498365,True
GVT&D,773,2024-10-16,-7.856825806698375,3.8589729738932377,True
GVT&D,810,2024-12-10,3.5730451192452106,-0.8603605284280946,False
GVT&D,1063,2025-12-22,-11.84202245341568,-0.01984728229996735,False
GVT&D,1091,2026-02-03,11.967269146548908,3.6953756022223283,False
GVT&D,1092,2026-02-04,7.01046735115054,-1.5857083120987436,False
GVT&D,1238,2026-09-08,-6.460208321687433,4.654081432450008,False
GVT&D,1239,2026-09-09,-11.417251319035937,-3.5699864956461047,False
HAL,180,2022-05-23,3.2832493611440805,1.3260502189667456,False
HAL,227,2022-07-27,11.75591483415175,1.3346802742626451,True
HAL,366,2023-02-16,14.190866786173562,6.403992870168884,False
HAL,367,2023-02-17,-1.4429696535771197,-2.92082025297864,False
HAL,549,2023-11-16,5.5995797628184185,-0.06620787928821592,True
HAL,638,2024-03-28,13.591866905542084,1.510556023966303,False
HAL,639,2024-04-01,17.40103521768961,2.3284177022213415,False
HAL,640,2024-04-02,13.687909909002439,1.9725862257072624,False
HAL,641,2024-04-03,9.572115737492105,0.22293530039187992,False
HAL,806,2024-12-04,-7.411234360376328,-0.6069761204976154,False
HAL,880,2025-03-21,11.686892856727283,2.2176022176022325,False
HAL,881,2025-03-24,8.873112776287616,5.878540376453079,False
HAL,882,2025-03-25,3.3600682329693488,-3.4409482170676187,False
HAL,885,2025-03-28,1.9623164205662125,3.869737905962478,True
HAL,999,2025-09-15,1.3375249574496095,0.443045872610659,False
HAL,1001,2025-09-17,-0.4708181550965418,0.3239735276147737,False
HAL,1091,2026-01-29,-13.434596623213624,-0.896502638891572,False
HAL,1140,2026-04-15,9.621993266932849,3.0175008969422823,False
HAL,1141,2026-04-16,6.949927402121903,2.73948503592365,False
HAVELLS,56,2021-11-22,-2.97276579390231,-3.6809937808081394,False
HAVELLS,67,2021-12-07,-1.2137909328578722,0.843301224374593,False
HAVELLS,68,2021-12-08,-2.2645722179710837,-0.5676339935277719,False
HAVELLS,149,2022-04-05,10.04217583614122,5.15875018608154,False
HAVELLS,151,2022-04-07,1.4611534898513634,-0.45424493412165035,False
HAVELLS,213,2022-07-07,1.5961857379767963,1.5713060673196777,False
HAVELLS,217,2022-07-13,3.916040573004098,-0.3764828098082318,True
HAVELLS,615,2024-02-22,2.7656112697715285,0.09705427169950376,True
HAVELLS,734,2024-08-21,2.381573269233983,0.6243100871752949,False
HAVELLS,813,2024-12-13,-7.564321484335512,-1.2920737404435112,False
HAVELLS,894,2025-04-15,-0.910066441263957,1.5910358112593004,False
HAVELLS,895,2025-04-16,-3.0456253872164774,1.7730818875397514,False
HAVELLS,896,2025-04-17,-3.1227640649190924,0.3592125473493635,False
HAVELLS,897,2025-04-21,-3.693822776182265,0.13086752510160782,False
HAVELLS,898,2025-04-22,-4.334436568489098,-1.8323558872357149,False
HAVELLS,990,2025-09-02,0.3327201647813416,-0.4975124378109319,False
HAVELLS,1210,2026-07-27,1.2846177480387633,-0.6660907311716757,True
HBLENGINE,732,2024-08-19,-6.0407799867848055,,False
HBLENGINE,887,2025-04-03,-7.692945630991743,,False
HBLENGINE,897,2025-04-22,5.108386949271115,,False
HBLENGINE,912,2025-05-14,18.05593692555545,,False
HBLENGINE,913,2025-05-15,5.262742992246383,,False
HBLENGINE,915,2025-05-19,0.31891615307544363,,False
HBLENGINE,975,2025-08-11,22.63512825349274,,True
HBLENGINE,976,2025-08-12,22.393813045614607,,True
HBLENGINE,1138,2026-04-13,8.907133149437652,,False
HBLENGINE,1139,2026-04-15,7.637249186563988,,False
HBLENGINE,1186,2026-06-23,-9.766481441796259,,False
HCLTECH,77,2021-12-21,6.425344329095184,2.455006635728596,False
HCLTECH,78,2021-12-22,3.617883422880497,0.7268750156802506,False
HCLTECH,80,2021-12-24,6.483920778184116,2.518208527364618,False
HCLTECH,83,2021-12-29,3.721117022649567,-0.2736492545756475,True
HCLTECH,240,2022-08-17,-4.488078082139135,0.8873873664924314,False
HCLTECH,344,2023-01-16,4.445482512340293,0.7783980846746585,False
HCLTECH,345,2023-01-17,2.8841910736689735,1.1752542499791074,False
HCLTECH,346,2023-01-18,1.6373338176195684,-1.5336688874316717,False
HCLTECH,687,2024-06-12,5.046885929985145,-0.10074454357890117,False
HCLTECH,1200,2026-07-13,6.14155408438295,0.21232486330413636,False
HDFCAMC,148,2022-04-04,-10.054462954402565,3.1056052777314713,False
HDFCAMC,404,2023-04-18,1.332661156436199,-0.46728170613915543,False
HDFCAMC,675,2024-05-27,5.032468227484643,0.8146834951217041,True
HDFCAMC,773,2024-10-16,-2.7839529547246666,4.25258308960168,False
HDFCAMC,879,2025-03-20,3.1978447171737034,-1.2390856084358526,False
HDFCAMC,880,2025-03-21,1.6373644053276015,-1.315779354633484,False
HDFCAMC,881,2025-03-24,3.0195121593798557,0.8702193499854793,False
HDFCAMC,883,2025-03-26,1.377172110462177,-2.1474728373530816,False
HDFCAMC,896,2025-04-17,8.830625410645276,1.7636370749657848,False
HDFCAMC,897,2025-04-21,5.204191390116386,4.209844986839295,False
HDFCAMC,898,2025-04-22,1.0911244654701058,-0.23421612257719104,False
HDFCAMC,899,2025-04-23,3.3029756443633262,-0.0010303464898275827,False
HDFCAMC,1099,2026-02-10,-8.586625357858802,1.634218730037773,False
HDFCAMC,1140,2026-04-15,5.799536104489333,2.3441168006003155,False
HDFCAMC,1141,2026-04-16,6.041859410936357,-1.6753406667883497,False
HDFCAMC,1142,2026-04-17,0.3609919861824018,1.9903273542004607,False
HDFCAMC,1192,2026-07-01,1.8745377744504355,-0.06093845216330607,False
HDFCAMC,1193,2026-07-02,-9.30755175649316,0.3918099709659728,False
HDFCAMC,1194,2026-07-03,-9.99481266507052,1.3487811845689812,False
HDFCAMC,1195,2026-07-06,-9.56445710184326,-1.323069813592903,False
HDFCAMC,1231,2026-08-25,-9.017109116125333,2.1140020702876017,False
HDFCBANK,148,2022-04-04,-8.578656211348413,9.19198434931574,False
HDFCBANK,228,2022-07-28,3.4691442381354465,1.767124547957244,True
HDFCBANK,229,2022-07-29,2.161247751979234,0.5506176980267341,True
HDFCBANK,401,2023-04-12,2.8847413934591115,0.5326478813666657,True
HDFCBANK,402,2023-04-13,1.8365169061463904,1.3767821093492394,True
HDFCBANK,455,2023-06-30,-0.7433233471756506,1.4334231048555468,False
HDFCBANK,456,2023-07-03,-2.2676891493723206,0.3555433230113758,False
HDFCBANK,558,2023-11-30,2.45636974526362,-0.8221831078731312,True
HDFCBANK,640,2024-04-02,3.1347486326934737,-0.612291587648861,False
HDFCBANK,642,2024-04-04,1.7544560840627943,2.3864713392433012,False
HDFCBANK,643,2024-04-05,-1.141353650964938,1.1250903113110944,False
HDFCBANK,853,2025-02-07,-3.1969910977914795,-2.3009566900702216,False
HDFCBANK,882,2025-03-25,2.838721443845804,0.6384600665048756,False
HDFCBANK,1184,2026-06-18,3.955858168469173,-1.1990251026122611,False
HDFCLIFE,165,2022-04-29,-5.430598137028508,-0.9178992267296904,False
HDFCLIFE,183,2022-05-26,-0.6716048001367714,1.3217548736451201,False
HDFCLIFE,189,2022-06-03,-8.924566949951561,-2.3548724832483825,False
HDFCLIFE,239,2022-08-16,2.47761542786058,1.5983963680066937,False
HDFCLIFE,240,2022-08-17,1.4911392911401977,2.5071860206268504,False
HDFCLIFE,241,2022-08-18,-3.1460913574884675,-1.3719659434368925,False
HDFCLIFE,307,2022-11-24,4.396644662227978,3.460995204807782,False
HDFCLIFE,308,2022-11-25,-0.21125746922601163,1.4368528122827184,False
HDFCLIFE,309,2022-11-28,-0.3963275847984504,-1.5937262838350508,False
HDFCLIFE,312,2022-12-01,-3.039612127232705,-0.17030996668742082,False
HDFCLIFE,338,2023-01-06,-4.470139705181165,-0.06694754944052139,False
HDFCLIFE,402,2023-04-13,4.593710983071397,3.251914236585529,True
HDFCLIFE,625,2024-03-07,1.3305790810753004,0.22410109003732082,False
HDFCLIFE,626,2024-03-11,-0.5054912613360774,-1.4380989681535228,False
HDFCLIFE,688,2024-06-13,4.6003174238608,3.1880880175604087,False
HDFCLIFE,689,2024-06-14,3.243807546828825,-0.7552559337145603,False
HDFCLIFE,690,2024-06-18,2.6605154699289812,-0.4479120186614449,False
HDFCLIFE,878,2025-03-19,6.625915019349349,3.429705711380593,True
HDFCLIFE,879,2025-03-20,5.3001976706697596,1.2806463167889248,True
HDFCLIFE,980,2025-08-18,-4.228465565194883,-0.3653892670106518,False
HEG,806,2024-12-04,-0.9210934990289243,,False
HEG,807,2024-12-05,-0.08779427115994665,,False
HEG,1072,2025-12-31,-9.644620311391627,,False
HEG,1112,2026-02-27,-19.46483469369258,,False
HEROMOTOCO,96,2022-01-17,2.2560256858735306,3.44431687715272,True
HEROMOTOCO,164,2022-04-28,1.9245228539893633,-1.284528839925425,False
HEROMOTOCO,169,2022-05-06,0.9899523676192068,-0.3805424289212156,False
HEROMOTOCO,297,2022-11-10,2.8024364525559786,0.6824975938973576,False
HEROMOTOCO,300,2022-11-15,1.380032240542528,-0.5484993768240409,False
HEROMOTOCO,510,2023-09-18,-0.5664523769726926,-0.12553739019212085,False
HEROMOTOCO,528,2023-10-16,3.7515400498159712,1.0909183986851145,False
HEROMOTOCO,531,2023-10-19,-3.068151154777443,1.7640835387011888,False
HEROMOTOCO,665,2024-05-10,1.9577083156444575,-0.7805345479025005,True
HEROMOTOCO,742,2024-09-02,7.494427018811356,1.0172046617222152,True
HEROMOTOCO,743,2024-09-03,5.373778678572272,-0.9226313255134899,True
HEROMOTOCO,897,2025-04-21,2.7326788781422806,1.702875346690269,False
HEROMOTOCO,899,2025-04-23,2.819661328608092,-0.2925588799486234,False
HEROMOTOCO,900,2025-04-24,2.255405181248027,-0.35156147592051434,False
HEROMOTOCO,912,2025-05-13,7.600514740959552,1.2564381492960353,False
HEROMOTOCO,914,2025-05-15,1.2247322963746088,4.884802480547168,True
HEROMOTOCO,971,2025-08-04,4.64409657171605,1.844272782595846,False
HEROMOTOCO,972,2025-08-05,1.923354552785539,-0.5062577736318241,False
HEROMOTOCO,974,2025-08-07,3.568161491190791,1.2073757589874612,False
HEROMOTOCO,975,2025-08-08,1.4989714825770495,-2.027859458737491,True
HEROMOTOCO,1044,2025-11-20,2.2774238332549324,0.402239625837697,True
HEROMOTOCO,1208,2026-07-23,3.628152996021261,-0.7271447317976798,False
HEROMOTOCO,1212,2026-07-29,4.511783179502915,-1.0621823286159349,True
HEXT,56,2025-05-20,4.044356611709832,,False
HEXT,57,2025-05-21,2.6440095855236434,,False
HFCL,69,2021-12-09,-11.987144741262535,,False
HFCL,570,2023-12-18,6.935827703240571,,False
HFCL,571,2023-12-19,0.5447175191674702,,False
HFCL,572,2023-12-20,-0.6187072869266674,,False
HFCL,575,2023-12-26,2.600766793721343,,True
HFCL,658,2024-04-30,-6.3269541703179,,False
HFCL,659,2024-05-02,-1.1206026771428124,,False
HFCL,672,2024-05-22,-19.461858328820213,,False
HFCL,675,2024-05-27,-20.350289847413105,,False
HFCL,676,2024-05-28,-23.681231153485427,,False
HFCL,687,2024-06-12,8.328581327430506,,False
HFCL,688,2024-06-13,15.309312700379895,,False
HFCL,689,2024-06-14,13.483324523314465,,False
HFCL,690,2024-06-18,7.823308481195701,,False
HFCL,691,2024-06-19,0.5515065064997327,,False
HFCL,718,2024-07-29,9.342518615759875,,False
HFCL,719,2024-07-30,4.743453645121276,,False
HFCL,720,2024-07-31,1.1156428599214285,,False
HFCL,721,2024-08-01,-0.22982222569145616,,False
HFCL,802,2024-11-28,-13.121680021389171,,False
HFCL,914,2025-05-15,2.370091463739854,,False
HFCL,915,2025-05-16,0.5473318006232741,,False
HFCL,916,2025-05-19,-0.29028942209852193,,False
HFCL,1136,2026-04-08,28.589692830397983,,True
HFCL,1137,2026-04-09,24.365080300878716,,True
HINDALCO,21,2021-09-29,2.701108115426787,0.5788462851413545,True
HINDALCO,22,2021-09-30,1.264660480779689,-3.260911774890196,True
HINDALCO,85,2021-12-31,4.823303089676512,1.0105785303228476,False
HINDALCO,86,2022-01-03,2.868915856453902,-0.15357508563036415,True
HINDALCO,225,2022-07-25,8.111272900671707,0.9090656394687313,True
HINDALCO,292,2022-11-02,3.230830856073541,-0.4975124378109319,False
HINDALCO,295,2022-11-07,4.926752301678805,-0.9351377133969829,False
HINDALCO,403,2023-04-17,5.010134165714164,1.2089169763247698,False
HINDALCO,404,2023-04-18,3.4440984502582594,0.7197497482104298,False
HINDALCO,405,2023-04-19,2.5243284493202456,-0.7502915224146256,False
HINDALCO,635,2024-03-22,7.315000915885528,-0.5157402334981076,False
HINDALCO,636,2024-03-26,6.360045679040649,1.950971049086836,False
HINDALCO,637,2024-03-27,4.397792780471543,-0.4975124378109319,False
HINDALCO,639,2024-04-01,3.356850307039494,0.26633362763861523,True
HINDALCO,737,2024-08-26,-2.1330258802408686,1.6879497665781118,False
HINDALCO,862,2025-02-20,4.094788431800267,1.2206473073739676,False
HINDALCO,863,2025-02-21,1.5336177123890016,-0.8373241160454792,False
HINDALCO,911,2025-05-12,-3.40559940086248,-1.278100464829146,False
HINDALCO,914,2025-05-15,-3.0829802078639945,0.30094084411722566,False
HINDALCO,917,2025-05-20,-1.2921602539774701,0.019746224045857907,False
HINDALCO,944,2025-06-26,-0.8502835362715566,2.155591415473679,False
HINDALCO,945,2025-06-27,-2.9527651189847903,0.5075631941303671,True
HINDALCO,978,2025-08-13,1.8704109602645902,-0.005383124174684895,False
HINDALCO,980,2025-08-18,1.0409987356868822,0.779877848329491,False
HINDALCO,1216,2026-08-04,5.97329460689211,2.862906770941831,False
HINDALCO,1217,2026-08-05,3.3655229329760505,1.843722563652328,False
HINDALCO,1219,2026-08-07,2.7906444787556772,1.5039743809687423,False
HINDALCO,1220,2026-08-10,1.2773077655826803,-1.0797232518726663,False
HINDALCO,1222,2026-08-12,-5.995169210599027,-0.16699670507110964,False
HINDCOPPER,113,2022-02-10,-26.844549853676135,,False
HINDCOPPER,636,2024-03-26,9.503987622723752,,False
HINDCOPPER,637,2024-03-27,7.894475515168042,,False
HINDCOPPER,639,2024-04-01,22.237626098960984,,True
HINDCOPPER,881,2025-03-24,-11.958290564898167,,False
HINDCOPPER,998,2025-09-12,15.181311705989554,,False
HINDCOPPER,999,2025-09-15,4.495234075370713,,False
HINDCOPPER,1000,2025-09-16,2.823981564642808,,False
HINDCOPPER,1054,2025-12-04,9.989299144350117,,False
HINDCOPPER,1055,2025-12-05,3.3690211423774485,,False
HINDCOPPER,1056,2025-12-08,1.710694599986362,,False
HINDCOPPER,1142,2026-04-17,-0.13747556680661077,,False
HINDCOPPER,1155,2026-05-07,-4.47096240489272,,False
HINDCOPPER,1158,2026-05-12,-7.01458461119061,,False
HINDCOPPER,1159,2026-05-13,-9.048370241974524,,False
HINDCOPPER,1160,2026-05-14,-12.711446834836215,,False
HINDCOPPER,1218,2026-08-06,0.9961380989009561,,False
HINDCOPPER,1222,2026-08-12,3.224822340122313,,True
HINDPETRO,152,2022-04-08,-8.098279529827746,0.8030627491408149,False
HINDPETRO,231,2022-08-02,1.8382235640127087,0.6195770765334396,False
HINDPETRO,387,2023-03-20,-9.323374356730508,-0.1751115772677725,False
HINDPETRO,543,2023-11-07,17.75086433700359,6.092178697867645,False
HINDPETRO,544,2023-11-08,11.343374833742326,6.56796919112439,False
HINDPETRO,545,2023-11-09,3.1877612531798327,-1.945300413497053,True
HINDPETRO,657,2024-04-29,5.9572367188431175,1.3693992902720886,True
HINDPETRO,659,2024-05-02,4.887252687777566,4.22139729460056,True
HINDPETRO,811,2024-12-11,1.05740670540162,0.3962576294509468,True
HINDPETRO,880,2025-03-21,12.822511799424019,7.312275830151571,False
HINDPETRO,881,2025-03-24,7.099151402354242,-0.8151978516878655,False
HINDPETRO,945,2025-06-27,0.9680007902293619,3.172131254036703,False
HINDPETRO,946,2025-06-30,0.4742398454609109,-0.7009002051825863,False
HINDPETRO,948,2025-07-02,-0.18320090478913809,-1.7323131294146976,True
HINDPETRO,1005,2025-09-23,5.319811280162701,1.5647755638920513,True
HINDPETRO,1154,2026-05-06,3.3235866791004876,2.426012693359092,False
HINDPETRO,1167,2026-05-25,1.9900466526979077,2.345418876797467,False
HINDPETRO,1181,2026-06-15,3.7358358121940993,1.9520502023436803,False
HINDUNILVR,164,2022-04-28,4.872463395927351,1.1955336725019805,False
HINDUNILVR,165,2022-04-29,2.8612471496683556,-1.8242122719734466,False
HINDUNILVR,177,2022-05-18,1.6415485668659358,-1.869654902638751,True
HINDUNILVR,179,2022-05-20,-4.910724295821057,-0.19494188484163733,True
HINDUNILVR,311,2022-11-30,2.042869903253619,1.0120159847323063,False
HINDUNILVR,848,2025-02-01,-10.024307572915959,0.5460796060038797,False
HINDUNILVR,892,2025-04-09,3.4934598518318483,3.3165690218593724,False
HINDUNILVR,893,2025-04-11,1.3854775429894328,1.440426504490122,False
HINDUNILVR,955,2025-07-11,4.151946023931852,1.9618083715524648,False
HINDUNILVR,1144,2026-04-21,0.11627082863705507,2.019414000832165,False
HINDUNILVR,1145,2026-04-22,-4.203774628537616,-0.48473014324713626,False
HINDZINC,646,2024-04-10,14.647352966421723,-1.9607843137254832,False
HINDZINC,779,2024-10-24,2.320179367473396,0.15343841539965375,False
HINDZINC,782,2024-10-29,-11.725527591012375,0.5899464426501577,False
HINDZINC,783,2024-10-30,-12.103287558514342,1.1463446184086346,False
HINDZINC,998,2025-09-12,6.701438075710131,3.063258130758628,False
HINDZINC,999,2025-09-15,3.3810179993979395,-0.904649546819658,False
HINDZINC,1053,2025-12-03,1.220262808646222,-0.3000672842203622,False
HINDZINC,1141,2026-04-16,1.3117739145009466,-0.32161144418674237,False
HINDZINC,1217,2026-08-05,10.528915705162145,6.603507286263732,False
HINDZINC,1218,2026-08-06,4.157574699601407,-1.4119045540883612,False
HINDZINC,1230,2026-08-24,2.4626988102904646,-1.8713179789716206,False
HINDZINC,1232,2026-08-26,-8.063072990450415,1.9811375374651385,False
HSCL,215,2022-07-11,1.975328651560071,,False
HSCL,1140,2026-04-15,5.434546903126658,,False
HSCL,1141,2026-04-16,2.570175999258373,,True
HSCL,1204,2026-07-17,2.0307216525089267,,True
HSCL,1205,2026-07-20,3.1845457458134163,,True
HUDCO,513,2023-09-22,15.33243704334739,,True
HUDCO,514,2023-09-25,5.47723813870602,,True
HUDCO,803,2024-11-29,0.13528614622955182,,False
HUDCO,804,2024-12-02,-2.799405287111467,,False
HUDCO,808,2024-12-06,-6.561011013774742,,True
HUDCO,881,2025-03-24,11.209518385066453,,False
HUDCO,1042,2025-11-18,-12.235715397671608,,False
HYUNDAI,24,2024-11-27,-6.4931764210898635,-1.5909463670657598,False
HYUNDAI,76,2025-02-07,-8.820761059567017,1.5194298776388449,False
HYUNDAI,131,2025-05-07,2.0481651238997367,-0.10063641904437537,False
HYUNDAI,393,2026-05-29,4.760918310351259,0.30234680722047713,False
ICICIAMC,72,2026-04-09,9.512021230571044,,False
ICICIAMC,73,2026-04-10,6.6362857112339135,,False
ICICIAMC,105,2026-05-29,-2.6467216582519604,,False
ICICIAMC,119,2026-06-18,-6.985778278540722,,False
ICICIAMC,120,2026-06-19,-7.680120449669159,,False
ICICIBANK,34,2021-10-19,11.832343791484412,-0.7831751037803203,False
ICICIBANK,37,2021-10-22,1.2637690195049345,4.76014030054861,False
ICICIBANK,38,2021-10-25,-0.7313745109211789,7.668231750388466,False
ICICIBANK,87,2022-01-04,5.3154592572386195,0.4117792239845208,False
ICICIBANK,91,2022-01-10,2.16275131055359,0.4264496190843792,False
ICICIBANK,93,2022-01-12,-1.1997823468694269,0.27192962383042474,False
ICICIBANK,148,2022-04-04,-0.9278532464642941,0.43040146627748577,False
ICICIBANK,149,2022-04-05,-0.8491768182359194,-2.8198564771377277,False
ICICIBANK,215,2022-07-11,1.40715564093723,0.5336322461537257,False
ICICIBANK,287,2022-10-25,-1.9578073432549248,-1.2916150055327202,False
ICICIBANK,560,2023-12-04,8.036500733105756,4.780718257452254,False
ICICIBANK,561,2023-12-05,1.1027688508902678,1.417826671438771,False
ICICIBANK,612,2024-02-19,4.4214166836972435,0.016485873085159142,False
ICICIBANK,657,2024-04-29,-1.7836724530460035,2.5344495055824368,False
ICICIBANK,658,2024-04-30,-2.9734179578584596,-2.2464669244885105,False
ICICIBANK,695,2024-06-25,4.940359967335239,1.7326479530847205,False
ICICIBANK,696,2024-06-26,3.157516631446833,1.3464993099129074,False
ICICIBANK,697,2024-06-27,1.6018203412524246,-0.15982771696431142,False
ICICIBANK,880,2025-03-21,1.9182001575330787,1.8843822174289926,False
ICICIBANK,881,2025-03-24,3.758446549452521,0.24008939734243562,False
ICICIBANK,1078,2026-01-08,-5.862670302556383,-0.6923595032959473,False
ICICIBANK,1140,2026-04-15,1.8049050557135127,-0.864139142166831,False
ICICIBANK,1143,2026-04-20,-9.71326506866852,-0.41744051952607997,False
ICICIBANK,1144,2026-04-21,-10.676206755431428,-0.2372635860162564,False
ICICIBANK,1179,2026-06-11,7.532782063195698,1.3310171957974237,False
ICICIBANK,1180,2026-06-12,6.511704374904359,1.1148291241420472,False
ICICIBANK,1181,2026-06-15,5.616377873017786,-1.4153382432229633,False
ICICIGI,146,2022-03-31,3.992333012958138,-1.6330031124435762,False
ICICIGI,432,2023-05-29,7.727691212965726,4.188789297991757,False
ICICIGI,593,2024-01-19,7.2516786778758835,0.4462780946217437,False
ICICIGI,595,2024-01-24,5.395124985715571,-0.06690912945258587,False
ICICIGI,813,2024-12-13,-8.671830719818619,0.21789539249954526,False
ICICIGI,899,2025-04-23,0.3381464460168848,0.17208707472060603,False
ICICIGI,916,2025-05-19,6.181854089757333,0.2275828925518697,False
ICICIGI,1020,2025-10-15,3.6159384095950653,3.1184284761758274,False
ICICIGI,1105,2026-02-18,-5.32975895761576,0.053580754082172,False
ICICIGI,1168,2026-05-26,-4.256664173940273,-0.4868204566896628,False
ICICIPRULI,509,2023-09-15,-5.410045067027259,2.014488083833199,False
ICICIPRULI,510,2023-09-18,-12.689974782920777,-0.04008710311982355,False
ICICIPRULI,897,2025-04-21,-0.26620332723058526,-0.3735990037359693,False
ICICIPRULI,1038,2025-11-12,-2.9428019583059517,0.20907208924763054,False
ICICIPRULI,1202,2026-07-15,-1.4689631301431083,0.040079335255027715,False
ICICIPRULI,1215,2026-08-03,-1.6422166173383101,0.38746243211018605,False
IDBI,21,2021-09-29,27.477278281131824,,False
IDBI,22,2021-09-30,25.403352860840968,,False
IDBI,23,2021-10-01,18.586551293014118,,False
IDBI,502,2023-09-06,-2.1733395454198168,,False
IDBI,504,2023-09-08,-3.636826844673968,,False
IDBI,711,2024-07-18,5.074107493956448,,False
IDBI,1028,2025-10-28,6.33248579976986,,True
IDBI,1183,2026-06-17,9.331748196991807,,False
IDEA,58,2021-11-24,16.846963701669072,0.41535793481641825,False
IDEA,59,2021-11-25,13.211720868854538,1.2714189874196924,False
IDEA,61,2021-11-29,8.394200831882003,-5.155077300602196,True
IDEA,63,2021-12-01,15.95249762317794,-0.497512437810943,True
IDEA,152,2022-04-08,-18.791685582814267,0.394889988541558,False
IDEA,495,2023-08-28,12.432184489538534,1.1889660405846936,False
IDEA,496,2023-08-29,6.991919915570044,-4.777195356560493,False
IDEA,499,2023-09-01,12.734201870724693,6.912255650966559,True
IDEA,539,2023-11-01,10.920810652411795,7.250630650986367,False
IDEA,540,2023-11-02,-1.9661824196351207,2.8069967720862232,False
IDEA,541,2023-11-03,-4.808092138182396,-0.13830317234464484,False
IDEA,611,2024-02-16,7.133046781476859,-2.6340655262187096,False
IDEA,616,2024-02-23,-25.67284461081941,6.395729737476263,False
IDEA,674,2024-05-24,12.910621129293709,7.265088726829516,False
IDEA,835,2025-01-15,17.74461065848314,5.89907588694718,False
